# RPLiDAR C1 wall scan (calibrated)
# ANGLE_OFFSET_DEG = +1.540
# columns: angle_180_deg, distance_mm, quality
 +64.493,   605.00,  37
 +65.196,   600.75,  37
 +65.899,   597.00,  38
 +66.962,   593.00,  38
 +67.743,   590.50,  39
 +68.540,   588.75,  38
 +69.321,   586.50,  38
 +69.806,   585.50,  40
 +70.509,   583.75,  40
 +71.228,   579.75,  40
 +71.931,   577.25,  41
 +72.665,   576.00,  41
 +73.368,   574.50,  41
 +74.087,   572.25,  41
 +74.790,   569.75,  41
 +75.493,   567.75,  41
 +76.196,   565.75,  41
 +76.899,   564.00,  41
 +77.603,   562.75,  42
 +78.368,   562.25,  43
 +79.087,   560.50,  43
 +79.806,   559.00,  44
 +80.524,   558.75,  44
 +81.212,   557.25,  43
 +81.915,   555.75,  44
 +82.634,   555.25,  44
 +83.337,   555.50,  44
 +83.868,   555.50,  44
 +84.524,   555.00,  44
 +85.196,   553.25,  43
 +85.853,   552.25,  44
 +86.681,   552.50,  45
 +87.384,   552.50,  44
 +88.087,   552.50,  45
 +88.790,   552.75,  44
 +89.509,   552.50,  44
 +90.212,   552.00,  44
 +90.915,   552.50,  45
 +91.618,   553.50,  44
 +92.321,   553.50,  45
 +93.024,   554.00,  45
 +93.728,   555.25,  44
 +94.431,   555.75,  44
 +95.118,   556.50,  45
 +95.806,   556.50,  45
 +96.509,   557.00,  45
 +97.196,   558.50,  46
 +97.962,   559.50,  46
 +98.665,   560.25,  45
 +99.384,   561.50,  45
+100.087,   562.75,  46
+100.759,   564.25,  45
+101.446,   565.75,  46
+102.149,   566.00,  46
+102.837,   567.00,  46
+103.774,   569.50,  46
+104.524,   572.00,  46
+105.274,   574.25,  46
+106.024,   576.50,  45
+106.603,   578.00,  45
+107.306,   579.50,  45
+108.009,   583.00,  45
+108.712,   587.00,  45
+109.431,   589.00,  45
+110.134,   590.25,  44
+110.837,   592.00,  44
+111.540,   594.75,  44
+112.290,   599.00,  44
+112.993,   601.75,  44
+113.712,   604.25,  44
+114.415,   609.25,  43
+115.118,   612.00,  43
+115.821,   614.50,  43
+116.524,   619.50,  42
+117.228,   624.00,  41
+117.946,   628.25,  41
+118.649,   633.25,  41
+119.353,   638.50,  41
+120.056,   642.75,  40
+120.634,   647.25,  39
+121.306,   652.25,  40
+121.978,   657.75,  39
+122.649,   664.00,  39
+123.431,   669.50,  38
+124.118,   675.00,  39
+124.821,   681.25,  37
+125.509,   688.25,  37
+126.243,   695.25,  37
+126.946,   701.25,  37
+127.649,   708.50,  36
+128.352,   717.25,  36
+129.071,   724.50,  35
+129.774,   733.00,  34
+130.477,   741.75,  33
+131.181,   749.75,  33
+131.868,   758.50,  31
+132.556,   766.75,  31
+133.259,   775.50,  31
+133.946,   786.50,  30
+134.681,   798.25,  30
+135.384,   809.75,  29
+136.087,   820.50,  28
+136.790,   831.00,  28
+137.743,   843.25,  28
+138.509,   856.25,  28
+139.274,   868.00,  27
+140.040,   880.00,  26
+140.556,   892.25,  26
+141.259,   904.50,  25
+141.962,   919.25,  24
+142.665,   935.25,  24
+143.399,   953.00,  26
+144.102,   969.50,  24
+144.821,   984.25,  21
+145.524,  1000.25,  21
+146.243,  1019.00,  19
+146.946,  1039.75,  19
+147.665,  1060.50,  19
+148.368,  1082.25,  19
+149.102,  1105.25,  18
+149.806,  1129.00,  18
+150.524,  1154.25,  18
+151.227,  1180.50,  18
+151.946,  1207.50,  18
+152.649,  1235.75,  19
+153.368,  1266.50,  19
+154.071,  1299.75,  19
+154.790,  1334.75,  20
+155.493,  1371.00,  21
+156.212,  1409.00,  21
+156.915,  1450.00,  21
+157.602,  1494.25,  21
+163.977,  1472.25,  22
+166.118,  1824.25,  19
+167.540,  1898.00,  28
+168.243,  1893.50,  28
+168.962,  1888.00,  28
+169.665,  1885.75,  29
+170.384,  1884.00,  28
+171.087,  1882.00,  29
+171.806,  1880.00,  28
+172.509,  1878.75,  29
+173.227,  1877.25,  29
+173.931,  1875.50,  28
+174.571,  1875.25,  28
+175.259,  1875.00,  29
+175.946,  1875.50,  29
+176.634,  1860.75,  24
+178.087,  1454.75,  20
+179.493,  2405.75,  11
