# RPLiDAR C1 wall scan (calibrated)
# ANGLE_OFFSET_DEG = +1.540
# columns: angle_180_deg, distance_mm, quality
 -85.054,   325.00,  50
 -84.335,   327.25,  49
 -83.632,   328.75,  48
 -82.944,   331.00,  48
 -82.241,   332.50,  48
 -81.538,   334.25,  48
 -80.835,   336.50,  48
 -80.101,   338.25,  51
 -79.397,   340.00,  51
 -78.679,   341.50,  49
 -77.976,   343.75,  49
 -77.257,   345.50,  48
 -76.554,   346.50,  47
 -75.835,   349.25,  47
 -75.132,   352.50,  47
 -74.429,   354.75,  47
 -73.726,   356.75,  49
 -73.022,   359.75,  48
 -72.319,   364.00,  47
 -71.616,   368.00,  46
 -70.913,   370.75,  45
 -70.210,   374.00,  45
 -69.507,   378.25,  45
 -68.772,   380.00,  43
 -68.069,   379.50,  16
 -66.647,   664.50,  32
 -65.929,   671.00,  32
 -65.226,   675.50,  31
 -64.507,   680.50,  31
 -63.804,   685.75,  30
 -63.101,   690.00,  32
 -62.397,   695.00,  30
 -61.694,   700.00,  30
 -60.991,   705.50,  30
 -60.241,   711.75,  30
 -59.538,   717.25,  29
 -58.819,   722.00,  29
 -58.116,   727.75,  29
 -57.397,   733.50,  28
 -56.694,   738.25,  28
 -55.976,   745.75,  28
 -55.272,   753.25,  27
 -54.569,   760.75,  26
 -53.866,   768.75,  27
 -53.163,   775.00,  26
 -52.460,   782.25,  26
 -51.726,   790.00,  24
 -51.022,   799.00,  25
 -50.304,   807.75,  25
 -49.601,   814.75,  24
 -48.897,   825.00,  25
 -48.194,   836.75,  25
 -47.491,   846.00,  24
 -46.788,   856.00,  24
 -46.054,   868.00,  24
 -45.351,   878.00,  23
 -44.632,   888.50,  24
 -43.929,   900.50,  24
 -43.210,   914.50,  24
 -42.507,   927.00,  24
 -41.788,   939.00,  24
 -41.085,   954.50,  25
 -40.366,   967.25,  24
 -39.663,   981.00,  25
 -38.944,   998.75,  25
 -38.241,  1016.75,  25
 -37.522,  1035.75,  17
 -32.585,   333.75,  38
 -31.851,   324.25,  37
 -26.882,   248.25,  44
 -25.476,   233.00,  44
 -24.069,   220.50,  45
 -22.569,   208.50,  46
 -21.851,   204.25,  49
 -21.132,   200.25,  48
 -20.444,   196.25,  47
 -19.741,   192.50,  47
 -19.023,   189.00,  46
 -18.319,   185.50,  46
 -17.616,   182.50,  47
 -16.913,   178.75,  47
 -16.210,   174.75,  47
 -15.507,   171.50,  48
 -14.757,   169.50,  48
 -14.054,   167.50,  50
 -13.335,   166.25,  53
 -12.632,   166.00,  52
 -11.929,   167.00,  52
 -11.226,   168.25,  52
 -10.523,   169.25,  52
  -9.819,   170.75,  52
  -9.069,   171.50,  52
  -8.366,   172.75,  53
  -7.648,   174.50,  53
  -6.944,   175.50,  52
  -6.226,   177.00,  53
  -5.523,   179.00,  53
  -4.804,   180.25,  53
  -4.101,   182.00,  52
  -3.382,   183.50,  52
  -2.679,   185.75,  53
  -1.960,   190.00,  53
  -1.585,   191.75,  53
  -1.257,   193.50,  52
  -0.882,   194.75,  52
  -0.179,   198.25,  52
  +0.524,   200.25,  51
  +1.259,   202.75,  51
  +1.962,   206.75,  51
  +2.681,   210.75,  50
  +3.384,   214.00,  50
  +4.102,   217.25,  50
  +4.806,   222.00,  51
  +5.524,   226.00,  49
  +6.227,   228.25,  49
  +6.946,   233.25,  50
  +7.649,   239.00,  48
  +8.368,   244.25,  47
  +9.071,   250.50,  45
 +10.493,   268.75,  48
 +11.212,   275.25,  47
 +11.915,   281.50,  48
 +12.806,   288.75,  47
 +13.556,   295.50,  44
 +14.306,   301.00,  42
 +15.056,   309.00,  41
 +15.681,   317.25,  40
 +16.399,   325.25,  38
 +17.118,   330.75,  28
 +19.274,   743.00,  21
 +19.993,   726.50,  33
 +20.712,   719.00,  34
 +21.415,   721.00,  36
 +22.118,   724.75,  35
 +22.837,   728.25,  33
 +23.540,   732.50,  32
 +24.306,   737.00,  31
 +25.024,   742.50,  31
 +25.743,   748.00,  31
 +26.462,   752.50,  30
 +27.165,   757.75,  29
 +27.868,   763.50,  29
 +28.587,   769.75,  29
 +29.290,   776.00,  27
 +29.806,   782.00,  27
 +30.462,   787.75,  29
 +31.118,   794.75,  29
 +31.774,   803.00,  29
 +32.649,   811.00,  28
 +33.352,   818.75,  31
 +34.071,   827.25,  31
 +34.774,   831.50,  46
 +35.477,   828.00,  35
 +36.181,   820.75,  23
 +37.587,   780.75,  18
 +38.306,   765.50,  20
 +39.009,   753.75,  18
 +39.712,   744.25,  24
 +40.415,   738.00,  27
 +41.149,   731.75,  31
 +41.852,   722.50,  26
 +42.571,   710.25,  21
 +43.274,   704.25,  10
 +43.977,   700.00,   6
 +44.681,   692.50,   6
 +45.384,   684.50,   6
 +46.087,   671.25,  20
 +46.790,   667.50,   9
 +47.493,   666.00,   6
 +48.196,   653.00,   6
 +48.899,   644.50,   7
 +49.649,   641.75,   7
 +50.352,   637.50,   6
 +51.071,   629.75,   6
 +51.774,   629.00,   5
 +52.462,   628.00,   5
 +53.165,   614.50,  23
 +53.868,   598.25,  29
 +54.571,   589.25,  26
 +55.306,   586.75,  32
 +56.009,   581.25,  35
 +56.727,   573.50,  35
 +57.431,   569.25,  33
 +58.134,   567.00,  34
 +58.837,   562.50,  37
 +59.540,   558.25,  38
 +60.243,   554.25,  38
 +60.977,   550.25,  39
 +61.681,   547.25,  38
 +62.399,   543.00,  38
 +63.102,   538.50,  38
 +63.790,   535.75,  40
 +64.493,   532.25,  40
 +65.196,   528.25,  40
 +65.899,   525.75,  41
 +67.009,   523.50,  41
 +67.806,   520.50,  41
 +68.618,   517.75,  41
 +69.415,   515.50,  41
 +69.821,   514.00,  41
 +70.524,   511.75,  42
 +71.228,   509.25,  41
 +71.931,   507.00,  43
 +72.665,   504.75,  41
 +73.368,   504.00,  41
 +74.087,   503.00,  44
 +74.790,   499.75,  43
 +75.540,   496.50,  43
 +76.259,   495.25,  44
 +76.978,   493.75,  44
 +77.696,   492.75,  43
 +78.415,   493.50,  39
 +79.134,   491.75,  43
 +79.853,   488.50,  46
 +80.571,   488.25,  44
 +81.243,   487.25,  46
 +81.946,   486.50,  44
 +82.649,   486.50,  46
 +83.353,   486.75,  44
 +83.915,   485.75,  46
 +84.571,   483.75,  46
 +85.243,   484.75,  41
 +85.899,   485.25,  46
 +86.728,   487.75,  41
 +87.431,   490.25,  47
 +88.134,   489.00,  46
 +88.837,   488.75,  46
 +89.556,   488.25,  45
 +90.259,   488.00,  44
 +90.962,   488.50,  44
 +91.665,   489.50,  36
 +92.368,   491.75,  33
 +93.071,   494.00,  32
 +93.774,   494.50,  31
 +94.478,   493.50,  29
 +95.212,   494.25,  30
 +95.915,   498.00,  28
 +96.634,   498.75,  33
 +97.337,   495.50,  43
 +98.040,   493.50,  33
 +98.743,   496.50,  32
 +99.446,   501.00,  27
+100.149,   504.00,  26
+100.853,   507.50,  24
+101.556,   509.50,  24
+102.259,   510.25,  23
+102.962,   511.25,  22
+103.868,   512.00,  21
+104.618,   514.50,  21
+105.368,   517.25,  20
+106.118,   519.25,  20
+106.696,   524.50,  19
+107.399,   527.75,  18
+108.103,   525.25,  25
+108.806,   521.50,  39
+109.556,   520.25,  43
+110.259,   520.75,  39
+110.978,   522.50,  43
+111.681,   526.00,  45
+112.384,   528.50,  43
+113.087,   531.00,  45
+113.790,   534.25,  43
+114.493,   538.25,  41
+115.243,   541.50,  43
+115.946,   543.75,  43
+116.665,   549.25,  44
+117.368,   554.00,  42
+118.087,   557.50,  42
+118.790,   560.75,  42
+119.509,   565.50,  41
+120.212,   571.50,  41
+120.759,   576.50,  41
+121.415,   581.00,  40
+122.087,   584.75,  40
+122.743,   589.25,  39
+123.571,   594.00,  38
+124.274,   599.00,  38
+124.978,   603.75,  38
+125.681,   609.25,  36
+126.399,   616.00,  33
+127.103,   622.50,  35
+127.806,   628.75,  31
+128.509,   634.75,  29
+129.212,   643.25,  27
+129.915,   651.25,  29
+130.618,   658.50,  28
+131.321,   666.50,  30
+132.040,   673.25,  25
+132.743,   682.00,  30
+133.446,   693.75,  32
+134.149,   704.00,  39
+134.868,   707.50,  37
+135.571,   711.75,  29
+136.274,   721.25,  28
+136.977,   730.75,  28
+137.884,   740.75,  27
+138.634,   748.75,  25
+139.384,   758.00,  24
+140.134,   771.00,  24
+140.743,   782.75,  23
+141.446,   796.25,  23
+142.165,   810.75,  26
+142.868,   824.50,  23
+143.602,   838.00,  21
+144.306,   851.00,  21
+145.024,   867.00,  20
+145.727,   882.50,  18
+146.462,   899.00,  18
+147.165,   917.50,  17
+150.009,  8521.50,   4
+159.243,  8283.75,   4
+167.806, 15153.50,   5
+168.509, 15127.00,   4
+169.227, 15093.00,   3
+170.649, 15045.50,   4
+171.352, 15003.75,   4
+172.056, 14980.00,   4
+172.759, 14962.75,   4
+175.509, 14893.25,   5
+176.196, 14881.00,   4
+177.696, 11752.50,   2
+178.415, 11749.75,  10
+179.852,  8881.50,  27
